,kidney,liver,pancreas,prostate,stomach,adrenal.gland,testis,thyroid,esophagus,ovary,salivary.gland,spleen
ENSG00000127720,0.648143785864841,0.581436657413077,0.665185621695528,0.668107721343098,0.625496213146018,0.627503226477733,0.686651114093317,0.711345888857714,0.63469141281087,0.784664828922039,0.584708055937503,0.575713073203277
ENSG00000256574,-1.38949953335682,-1.46847190725185,NA,-0.759107354526171,-1.04156728305226,NA,-1.00699136178479,-1.90263502248843,-0.795341872717551,-1.37265430246796,-0.868839814324001,-0.631030881939795
ENSG00000109819,1.41431430741036,1.58684427074018,0.660766969528896,0.481367905971497,0.666998145189428,0.550153832281671,0.889400866826088,1.32057829684357,0.640874520640678,0.110972019610735,1.50896657552843,-0.116007312154877
ENSG00000161057,1.71549191141961,1.91734808713065,1.52537778795471,1.66348034105361,1.69862826222775,1.7545261492054,1.60757530790635,1.70681445757169,1.76056283947986,1.57409768044803,1.63240001642568,1.65945974487589
ENSG00000237787,NA,NA,NA,NA,NA,NA,-1.5137339492804,NA,NA,NA,-0.992657926983902,NA
ENSG00000051596,1.34484647319315,1.31845199359331,1.02861104353463,1.11862691699163,1.36230547179952,1.16902597003886,1.6118119888257,1.30053574007508,1.77595788927042,1.32848125173867,1.18890078671636,1.26811622769222
ENSG00000172244,0.105304058872274,-0.302445314009482,-0.667072784860895,0.454381972290724,-0.00769967234477713,-0.251568677031485,0.609719289914257,0.110265311329361,0.149994831866846,0.0572666215536121,-0.0890681219603908,0.306789917058396
ENSG00000189241,1.88136553826153,1.79637618844819,1.61457014563389,1.73560716985239,1.57822263014513,1.8740167673562,1.49412481327933,1.73702280686334,1.54697907311937,1.68347774290031,1.62156405690702,1.58208840742264
ENSG00000182511,0.775118721662282,1.29982023917564,1.07295945645615,0.948404360624306,0.790521072626361,0.873701554901232,0.63494224173059,0.907786105859222,0.799460527198168,1.15308713372672,1.81049935150464,1.94597955110876
ENSG00000100796,1.45064856788008,1.58367293512995,1.58257740781237,1.48128387403539,1.56758411365199,1.44662556947118,1.58182948675755,1.49761745778219,1.51817646376586,1.51643825267967,1.49584769496932,1.66746190626025
ENSG00000135541,0.934082768902186,0.928693258842433,1.14081389679657,1.21125388536838,1.11884565174625,1.38394422489868,1.46249239063296,1.11854457948624,1.01662668782505,1.07300189536128,0.957421674361661,0.820705571418217
ENSG00000258588,NA,NA,-0.472077129881028,NA,-1.62055920472998,NA,-0.849931895083206,NA,NA,NA,NA,NA
ENSG00000143376,1.13250303123092,0.89863681007513,0.768737296396745,0.85683023216766,0.886962660066186,0.854402143019082,0.946026125881264,0.879067271324519,0.925296759482854,0.978586332246307,0.735144192211818,1.02383096945683
ENSG00000214814,0.532315405165532,NA,-1.65539142897955,-1.67059210585496,1.57756094180673,NA,0.217469819126872,0.23594925811257,-1.02115203236913,-1.36743841060187,-1.63111634150696,-2.04004654831447
ENSG00000165240,0.64345859864329,0.299241081136264,0.312589253429168,0.687197831441599,0.71789980071784,0.673405175271284,0.156993623418945,0.588502006482673,0.683963519545252,0.526899954621192,0.698382247026645,0.577523204917531
ENSG00000180739,-0.640942772365111,0.223186342945782,-0.920272793028803,-0.0206497097124949,-0.618410699899616,-0.7594206808558,-0.812440509824453,-0.963660763405614,0.331612657923639,-1.25691805577059,-0.388825850068962,0.856783106353904
ENSG00000172172,1.50741629705211,1.62591974758955,1.1995367434504,1.32933908770259,1.32875081045598,1.469362101688,1.17830810006218,1.30768036059316,1.4195113934903,1.1010185197204,1.31394875107229,1.15320876365815
ENSG00000172020,-0.752480894634613,-1.35480267570011,-0.0815978420525973,-0.0474191181065292,-0.683998424454619,0.69994813252428,-0.508653192430834,-1.4582269427796,0.00917514006487436,-1.05002364660274,0.27455714691521,-1.15138418585492
ENSG00000100218,0.737074905898439,-0.696463230817271,NA,-0.0191287911475494,-0.0072577524833624,0.358150477020417,1.1033802195312,-0.0285177790464199,-0.558977031832782,0.405057732815087,0.300873533540705,-0.98065254202808
ENSG00000163870,1.16948339650468,1.19224349501988,1.35606884897103,1.19028700162255,1.14116079280033,1.24294560117341,1.01850281167787,1.20125872839078,1.07292767954714,1.33520124639861,1.35603222028133,1.20667812355326
ENSG00000029639,0.801224432208236,1.09336554179457,0.727674872136517,0.750651101502615,0.895058579398715,1.23618128759239,1.11280110022988,0.952135334418687,0.93473614497591,0.923966716025791,0.816292687797952,0.931607103875008
ENSG00000132604,1.17367930616822,1.18533954778244,1.28634889171732,1.10396524996726,1.10660224667365,1.16118853163163,1.1922171758333,1.23770750441926,1.18710612635324,1.27997249240855,1.05327577654758,1.20349239814813
ENSG00000139218,1.5532720979875,1.67597714983594,1.36818681611439,1.4688527449626,1.57181474321697,1.40604419551441,1.50645717370051,1.52480630388678,1.52297968994729,1.63302999250826,1.49226123042795,1.65979141285544
ENSG00000111218,-0.483844882826964,NA,-0.214427606654658,-1.58750929435231,-1.64086110905906,-1.80242105127666,0.0374391907711769,-1.63589745623697,NA,-1.02842081414165,NA,NA
ENSG00000267596,0.816672562335809,1.2391571944267,-0.769867806658839,-1.28780455661715,-0.246493242412306,NA,-1.44705255679734,NA,-0.833879441792624,NA,NA,NA
ENSG00000142185,-0.0739561047835064,0.33875630518454,0.137683950535702,-0.0936002573268568,0.299519072299031,0.359369237646132,0.103698566155415,-0.320832126959406,0.16637463111685,-0.120966225504765,0.257789006879286,0.689992054397901
ENSG00000131724,1.43299132555204,1.96943535598191,1.31274562258698,1.28067034545888,1.52970462527511,1.51471873768055,1.1732270866804,1.4098208748591,1.71198023636629,1.54219723720393,1.14486376818325,1.44104110796214
ENSG00000162676,-0.583759027631851,-0.111148276251116,0.975308097364213,-0.242555439230928,0.518395236834333,-0.346653959608822,-0.0473822867143445,-0.357657160949012,-0.268798807591011,-0.423934168724676,-0.0376132479742505,0.722554028111494
ENSG00000213417,-1.62603115123684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000101194,-0.0551966605666551,1.49457111088002,0.523014279965522,0.420581964529069,1.46212759944611,0.196198155294612,0.152351533771163,-0.0896915431140232,0.367127495178472,0.330039705040032,0.604964884116912,1.18297547356664
ENSG00000112812,0.590944881148637,-0.230925920096228,1.40832616335731,0.748008014058121,1.18905993349594,0.0289924358435014,0.426217464097301,1.31495855843102,0.799421036703665,0.780930896227697,1.28075510184241,-0.151215125890447
ENSG00000149483,1.40476873856905,1.45071932582579,1.20342953127461,1.32490359844068,1.16103523405655,1.81776552078835,1.24508960897254,1.30389400485413,1.18733360443876,1.36254931606143,1.23119823156163,1.44435300011043
ENSG00000005884,1.52792040726518,0.441778347383812,1.08306238862362,1.19922126887007,1.49978420090908,1.32870465422661,0.567499898717156,1.54363931161559,1.20173110746019,1.22135243918177,1.0556725954505,1.06229365740235
ENSG00000128595,1.48369674820525,1.74435856735808,1.63280153568773,1.88049689961507,1.65733630885043,1.64680128944781,1.44989057983119,1.80393809428489,1.7185319318988,1.58857446465249,1.72072020464935,1.4894692863752
ENSG00000136531,0.371217991327111,-1.07722884866614,-0.830950316062292,-0.681500500775681,-0.628312422093259,0.160454659348235,-0.333632953014469,-1.40201206140352,-0.64440368451355,-0.482162710458567,-0.736161241056924,-0.970641215308142
ENSG00000100211,1.3887648414089,1.2839107029119,1.44879344064099,1.4672380675128,1.32254610452896,1.52131840391228,1.26390681079946,1.40761091661259,1.30870971981678,1.55186805207341,1.44641672616059,1.23531045755048
ENSG00000183617,1.53580566572334,1.75270360156931,1.88260561687201,1.53782312165737,1.54007807190035,1.71604747777165,1.45586116577161,1.69237389951769,1.6168364235018,1.57102966131206,1.79568568155276,1.56959912555103
ENSG00000175220,1.3596723542159,1.33311441452057,1.47133301378324,1.65230390011321,1.52160866415595,1.36121397021542,1.09766093823313,1.46866974031947,1.73411020352962,1.65942218699012,1.53530044629589,1.62365002982274
ENSG00000112981,1.18826036532164,0.130141542435977,0.666314696345406,0.78898965464749,0.381294358735009,0.828357407633178,1.62297983967528,1.10825347854078,0.23541994389074,0.722774053663235,0.653058841038276,-0.573723237426618
ENSG00000186479,0.259872688605345,-0.103112368069019,-0.635180999002526,0.651013021240791,0.0619629067582577,0.587176193868476,-0.0177855871716987,-0.355965549581368,0.285653695310067,0.393475860265272,-0.230342940880466,-0.0983107303905339
ENSG00000156282,NA,NA,NA,NA,NA,NA,-0.642582778728135,NA,0.816391005219022,NA,NA,NA
ENSG00000168283,1.4094800040718,1.50729596734376,1.44328779575123,1.5199216654753,1.45528726482292,1.49531081703544,1.60621144688122,1.38374125516036,1.37437526409221,1.35286900169932,1.32715943374801,1.54810162615567
ENSG00000204165,-1.12766887876975,NA,NA,-0.466242454597538,0.278760475200918,NA,1.19905004040249,-0.147933830416934,-0.339162939866377,NA,-0.445171556351081,0.698728416970841
ENSG00000204533,0.217662889311203,0.37841845690269,0.707441664577938,0.511368656147271,0.608891108688789,0.329528326918514,0.0848621669426791,0.230777170338634,-0.217929204364602,0.386430710084192,0.398379908078993,0.326265860247276
ENSG00000178934,-0.534524201631612,NA,NA,-0.259866117096362,NA,NA,-0.0915523111733164,-1.04196495036073,2.14201266784735,NA,0.414833300055058,-0.160166193368239
ENSG00000034510,2.40510592025888,2.64136097163115,2.68629541697485,2.4750186045901,2.77886307434852,2.5606036560573,2.55513060534285,2.51360198511243,2.80111433797152,3.05079730073934,2.72183961091041,2.98074826881669
ENSG00000187608,0.985622468673228,1.45564094525206,1.17127623732733,1.02924449129304,1.36691196952935,0.895690092913845,1.04766379976683,0.702813428018205,0.854234438929484,0.580585597589636,2.3157820553418,1.78522888098146
ENSG00000100652,NA,2.38222776817611,-0.860799544586109,NA,-0.934319720287563,-1.27026342349103,-1.27564396534312,-1.24317579720808,NA,NA,-1.4456464546837,-1.19628098557013
ENSG00000258472,1.19225583702078,0.424790337227283,-0.00509430642912029,0.293157815775826,0.459484642001016,0.656950011621534,0.879053817042947,0.406679055150408,0.110255218746242,0.245541284755308,0.241384005511988,0.481805724522096
ENSG00000174684,1.41436741874043,1.20276211213188,1.31041469191691,1.20864120199085,1.09686342799414,1.53565236472682,0.829523156689235,1.19962171159548,0.882615319320581,1.46783790011587,1.13105905498557,0.933620615317758
ENSG00000162621,NA,NA,NA,NA,NA,NA,-1.49412857060975,NA,NA,NA,NA,NA
ENSG00000261052,0.940367793308325,1.24383999643635,0.851229451007523,0.878159755595412,1.05816780028104,0.935423639103347,0.79457733441512,1.00325279115232,0.896832557553792,0.901659494143798,1.26469207779766,1.22763090607462
ENSG00000230873,NA,-1.33817412454482,0.448656265653728,-1.07520401948651,-1.49385960727178,-1.03271045800904,0.763312053607138,NA,-0.961344607381456,-1.55692460706268,NA,-1.53695709916749
ENSG00000167536,0.666364452785374,0.367406319887416,0.605945732613061,0.979278958713002,0.626491850586899,0.489058102640897,0.51700157839071,0.598412380112276,0.625559597172682,0.558786218909122,1.03130704517592,0.654142394618494
ENSG00000145103,0.881595903062459,-1.18789828955279,0.8377997633152,0.887713641370951,0.0209796330321475,-0.626482605200006,-0.186593181945946,0.87595187024321,0.483150676053688,-1.27890416053316,0.929341356459539,-0.461841776639939
ENSG00000131652,0.994982824463744,1.06608114364284,1.18531385256658,1.0713937518439,1.15107274765327,1.0041593883367,0.858535520425619,0.892894347537447,1.09490379183385,0.969342583360692,1.13387697749675,1.2098837496521
ENSG00000107185,1.18387743074569,0.674029075129262,1.04007696890165,0.92267845325655,0.997061904293877,0.963886279710503,0.935224494292675,1.19683450931957,1.02812674286989,1.09925013899057,1.07735826423983,0.967200907586222
ENSG00000090539,0.87785274840458,1.48023782755839,1.13055529449379,0.817374983072207,0.477046776416382,0.797031265826788,0.165538026921322,0.161633197431033,0.392727634858276,0.964348696251998,0.322976223782792,0.882514654183786
ENSG00000102805,1.47309665959957,1.2365711832583,1.0567620804951,1.26765401870207,1.22414404817898,1.19223899346678,1.04581645401833,1.73268479773633,0.977611461791396,1.36244139799532,1.24514737197806,1.15877614528967
ENSG00000119314,1.35882110287022,1.21517701023363,1.11410711271638,0.999823883770613,1.51875297021441,1.0519939571464,1.28358695734278,1.43457984198591,1.75667460347914,1.01403561013189,1.23430347755948,1.39178109219457
ENSG00000159259,0.362763713753903,0.0761398791428618,0.758660827486079,0.604615488566595,0.351842461703114,-0.0398952091532903,0.791843585041036,0.185704016150052,0.529919989096267,0.411837275061171,0.548821127252622,0.193418098333742
ENSG00000196652,0.579949568249901,0.503780646457529,0.449530395125085,0.563001599099618,0.52199268250981,0.551814127753009,0.924265609351325,0.692913079473162,0.538227842786038,0.704180750133113,0.462184150141096,0.617639825914329
ENSG00000100568,1.8171300306746,1.80911594381744,1.71852980373191,1.47292178595504,1.66922572420475,1.65385220308464,1.65363812977817,1.74265822705629,1.75536087262352,1.49879152443331,1.87914984859881,1.50308379066688
ENSG00000008283,1.29696722695101,0.952763596823065,1.9206641457058,1.78455473856953,1.6917952470275,2.02503032604949,0.692493896304752,1.59276565959661,1.46639464752703,1.04142754765083,1.75206403366758,0.974854845876145
ENSG00000108468,1.53135180343884,1.29479971259543,1.18979626114897,1.47662984660518,1.24209720954161,1.41771677168654,1.67753794933976,1.44491511814442,1.38554209696819,1.74906120828822,1.30268266777627,1.38212768257619
ENSG00000176566,NA,NA,NA,NA,-1.78830447372356,NA,1.26228114921288,NA,NA,NA,NA,-1.81404453348771
ENSG00000164114,0.914131777250897,0.113136798254576,0.818152835957529,1.0491190643356,0.740391001953607,0.805245905487396,1.00784309164915,1.17209966041569,0.498554557420066,0.740701789922313,0.349749532090804,0.325893946527664
ENSG00000169313,-0.169555692466935,0.109047308327347,-0.0728232975389655,-0.229716489925423,0.169651403461738,0.624266465967726,-0.411634022544976,-0.234410485446663,0.207952438747268,0.148746502582035,0.506459543491666,0.746372082511158
ENSG00000158109,1.67818889134105,1.67505144933213,1.51248953471918,1.41522816800362,1.4770564955359,1.50876744870543,1.2123409944021,1.58038641990702,1.68483904643058,1.62462659236411,1.52791271120957,1.39833386400578
ENSG00000136044,1.33004426294769,1.12587663566958,1.34128111641272,1.54268405560894,1.47687325353077,1.31268629879012,1.53550545524422,1.13490642804409,1.23669678928276,1.44879590501131,1.13516836539402,1.24205327774534
ENSG00000163898,0.751774140755558,-0.768647756511248,0.700497872113639,0.820318940332923,1.63020452475585,-0.485965110795664,0.428413721335186,-0.507719343356288,0.984005375540874,-0.269894497715401,0.682283580207294,-0.52029477798502
ENSG00000102057,-0.199380855169659,-0.391167694326972,-0.360054878809286,0.036302100920334,-0.0241084640660178,-0.136147820327335,-0.155925164081937,-0.191580486868253,-0.30496818938555,-0.0976533633355936,-0.367174356356562,0.254317337769265
ENSG00000189132,NA,NA,NA,-2.00045581975541,NA,NA,0.847572161386994,NA,NA,NA,NA,NA
ENSG00000130349,1.40590061560204,1.38878771486397,1.09222478164134,1.17750141583159,1.17383566365035,1.58951010717435,0.981575271339203,1.31460771849232,1.1927017092461,1.17731022682833,1.32910203896936,1.08753305608117
ENSG00000113163,1.35393449435917,1.34405763186955,1.14912522137441,1.26159827206728,1.30024105267799,1.35008512005265,1.37224191844798,1.58874107221559,1.37717925840604,1.27794153639649,1.02788447736167,1.27646221102089
ENSG00000141968,0.0312700739626497,0.546301005060065,-0.118218509418879,0.350484080964852,0.741437049362944,0.509096686781173,0.272432614179198,0.0907586656486957,0.549853961596842,0.0445491669846773,0.752935284214381,1.50179345852056
ENSG00000179776,1.06040005774288,1.38167294840977,0.817521524265305,0.804708709872432,0.834182530839382,0.818423397099048,0.865992898141172,1.38060093312837,1.03925395802837,0.667509929391741,0.747669831812963,1.24224410093128
ENSG00000182333,1.09899499889396,NA,-1.03142324515147,0.779553049926465,3.7169330641654,-1.52502888342986,-0.225668782677744,-1.06577120989912,-1.30726692221037,NA,NA,-0.283281217520118
ENSG00000155760,0.906243431570516,0.141880163333185,0.278726195593489,1.29172470679783,0.674889274471399,0.536404850700051,0.283369711869081,0.50050685865798,1.02224591073761,1.51859393950591,1.35729776631013,0.360349391367354
ENSG00000125266,1.14695961093713,0.821087118920196,0.636989151427303,1.15820242969055,1.43515277581263,0.768637661805651,0.857318730585665,1.10312323202412,1.14811357875496,0.618008142843651,0.669850402782017,1.06879409951215
ENSG00000184220,1.07770848390459,1.19731454202369,1.34159761279468,1.10740753597457,0.976855953516581,1.54520697293383,1.41437009780445,1.61617359223939,1.53901980079904,1.34125157820304,1.16260316749475,1.01702476018299
ENSG00000132669,1.33864272217568,0.931921190772992,1.12673231584242,1.11891393594255,1.16345303703992,1.00101472036124,0.447349435634073,1.2197631743471,1.26961470654543,1.22188666545697,1.37249703287954,1.36193928879153
ENSG00000107404,1.14758358242164,1.12368563355203,1.50517561858343,1.19099597245121,1.32595348572087,1.11941899247292,1.25080632826987,0.794185690818203,1.07593908833664,1.1527435620771,1.59325829242583,1.10675124057133
ENSG00000105829,1.21958452621425,1.37265977576303,1.34944038310069,1.28225118816991,1.28097651804545,1.48060739062667,1.06624981316785,1.3479077253228,1.11928226411488,1.36436757876391,1.45482163922505,1.22910117399028
ENSG00000244537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000160111,0.40638176179187,-0.536185839557026,-0.801771358758351,0.935902155472266,-1.10549561977313,0.00270816636839911,-0.0795596904941593,0.767355540240634,-0.776955746448386,-0.636710180971644,-0.426996358851036,-0.0882011216948741
ENSG00000165985,0.448250535273228,-0.0718292691694264,-0.715591723573005,-0.190930459783923,-0.441879722459166,-0.344293214415929,-1.11872976561646,-0.114470478163053,-0.963872882267266,-1.92380191206901,-0.431785339573746,-0.315784024579173
ENSG00000169026,0.555852290154687,0.434469889116676,0.551640138430289,0.603309243111016,0.931494014752206,0.229118177092846,0.807857753284237,0.498807474383309,0.556745462948256,-0.380985399969784,0.759343882606989,0.817233714632989
ENSG00000196220,0.660757602167606,0.222599690908907,0.281021860432553,0.66365084529127,0.371383353130272,0.794644637987738,0.765774570264424,0.602397946854502,0.485935135479198,0.770421930759309,0.65003180401025,0.209918888918595
ENSG00000139211,0.886067646061651,0.690322631236264,0.543944333205226,0.829005640815061,0.413618231977509,1.32952052075723,1.09760991154954,0.475367156659733,0.707855977341907,1.36509934466232,0.703054446129143,1.24730345298382
ENSG00000131238,1.71853220466362,1.65417418437475,1.59940192141077,1.74174756134855,1.63511805301191,1.69326744976021,1.47948903562996,1.68056007054364,1.62703811240046,1.77585093300272,1.67917772871341,2.12810241390774
ENSG00000178804,NA,NA,NA,NA,NA,NA,0.430129951955711,NA,NA,NA,NA,NA
ENSG00000088451,0.971707724461895,1.34271999680151,0.797188964396275,0.817654493401868,0.974145187451878,0.98318296073805,0.707529677651804,1.07840906836297,0.840975575604919,1.0178724026406,0.848471546563954,0.890554211341982
ENSG00000156049,0.829828148207261,0.764301043173203,0.108907379253479,0.752074557433647,0.13334715460356,0.366604865978206,0.268910479563788,1.27761137085053,0.744847920625839,0.785436949549493,0.88649506079836,0.779834483682153
ENSG00000099330,1.27459596532043,1.44225274698234,0.958645471518598,1.1040396846129,1.08897959256195,0.961688170092001,0.453350775924867,0.796880698557744,0.592255653127771,0.809401780502182,0.975483002307959,0.92968647973816
ENSG00000155792,1.44867927225347,1.19440742483919,1.11639790759476,1.11742473606721,1.5627577146102,1.69729308792001,0.491046081787095,1.99589163912786,1.18490284368716,1.40932039995617,1.99446362001492,0.983741155568075
ENSG00000221855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000178567,0.939967168535207,0.964665136304173,0.823070799019686,1.12741570971206,0.893281677839883,1.0120854969953,0.834579022833267,1.28647110647098,0.82924538268945,1.20829200662394,0.92674472396592,1.09535461164131
ENSG00000101146,1.07598195034279,1.08702577913446,1.07964164434827,1.0865614799094,1.09636049069005,1.09715648261107,1.85655309906124,1.06285636414388,1.22315528199474,1.25286972646085,1.02488013929373,1.15007746756019
ENSG00000131153,-0.386499090410335,0.39284906973254,-0.0974079975342546,0.142480718011616,0.200594992651882,-0.336800995376182,0.688881368496825,0.149305224774376,0.382831928774341,0.0549030848633378,-0.36601945576778,-0.0149553788142898
ENSG00000164330,0.513047046049978,-0.0718838436326355,0.694915389743301,0.596479759201775,0.273762135086723,0.508965451844467,0.657521940004866,0.601394488709926,0.796037659873708,1.01186052780557,0.518409857263448,0.707356191272111
ENSG00000160285,1.11207353700884,1.56304951626431,1.30390107319642,1.42254484202297,1.25188852467217,1.42451169263434,1.34023405814814,0.999599435550187,1.37312486356928,1.52631283470529,1.12862042752533,0.994534446265144
ENSG00000105053,1.35534135206222,1.3433758938446,1.17548327327766,1.20646012979699,1.29129212717965,1.16514250215785,1.82394389798056,1.28285476139128,1.086239412,1.27079720482343,1.25252555172156,1.30754141648119
ENSG00000121671,1.34739637434756,1.46035223543975,1.54981317650034,1.286417693621,1.18349845967917,1.28143386347264,1.42309905392206,1.52681201545418,1.19678344928411,1.57196455933596,1.33512110552393,1.16790109603115
ENSG00000154822,1.14118080383308,0.969534593966657,0.945500868720445,0.503954513363995,1.00250520070485,1.11208988332719,0.783860415847396,0.515069477190822,0.454591818802293,1.37770914638747,0.398890321923192,1.23292831633298
ENSG00000131686,-1.14248658522331,NA,0.736537068975994,NA,NA,NA,-1.42603761679117,-1.68525789388856,-0.922644880825712,0.185627154012309,4.01481417147558,-0.435588302981598
ENSG00000183840,0.39978141661899,0.427736911419019,0.549108540345953,-0.309352174418292,0.694711916980656,-1.06274002329791,0.561011121762056,0.0657670702107451,-0.239701985771027,NA,-0.41285485068179,-1.45779436090712
